PolicyId,ProbChurn
242235.0,0.3721831649062441
242371.0,0.3114122171240367
242572.0,0.344295334337121
242789.0,0.18949070313247451
242940.0,0.31927114835630477
243154.0,0.31628274092336855
243272.0,0.35130830041551514
243307.0,0.344113992916826
243357.0,0.3371765338200268
243422.0,0.36977219563508057
,0.35928680917915173
243725.0,0.28394818135213257
243726.0,0.39865416661304665
243775.0,0.3744717403943468
243907.0,0.365367261074511
244143.0,0.44019371914257455
244276.0,0.42538969452728503
244294.0,0.43023421491008734
244394.0,0.5152064993440109
244543.0,0.4164800860740061
244608.0,0.4007071021850871
244726.0,0.22758967933756682
244729.0,0.5218413344787947
244761.0,0.46912487952208226
244811.0,0.2927323650366187
244812.0,0.46632463394969326
244861.0,0.4106279027447325
245212.0,0.17669878222676044
,0.30401524537305036
,0.40313671739197493
245347.0,0.3802560612707384
245362.0,0.39547572189757346
245561.0,0.3955033940678295
245597.0,0.39318128116569767
245962.0,0.4596003661127261
246112.0,0.3966139229162938
246179.0,0.4367219633862774
,0.43741095747147063
246366.0,0.5665574092409621
246380.0,0.32930678665697777
246397.0,0.46390609712373115
246565.0,0.10257029499136726
246701.0,0.6673014418849925
246833.0,0.29328829037722265
246865.0,0.19396090084288442
246933.0,0.8802282338866452
246948.0,0.05552049345136447
247048.0,0.07696206046853178
247101.0,0.04790885414055642
247102.0,0.8529573471861777
247116.0,0.1659915604100082
247166.0,0.7990162552887927
247169.0,0.049232333926645756
247219.0,0.3886355283055323
247301.0,0.3817549992208616
247319.0,0.3867935941516682
247369.0,0.37833019101491366
247402.0,0.234534528882944
247601.0,0.4007078135698024
458628.0,0.40061104518801166
458681.0,0.3999752339782647
458714.0,0.3720006147191025
458963.0,0.21952102721973488
,0.38003571903100825
843784.0,0.4033008352945861
843837.0,0.34557291713151833
843870.0,0.40219759377427367
843902.0,0.14957086826903615
843937.0,0.6525653390032315
843951.0,0.39997589892941166
844001.0,0.30484811460766326
844287.0,0.2011662691499388
844437.0,0.30585474295347714
,0.12833733907051253
327840.0,0.17415794810011584
846759.0,0.18828803270625735
581749.0,0.1257861140231533
581903.0,0.5647788390611911
581918.0,0.3682858276533452
582017.0,0.6379522400087838
,0.19812109776834275
582235.0,0.17188379309068647
582250.0,0.13088670541639771
582686.0,0.2230625188881789
582704.0,0.4649329587872899
846892.0,0.19244188239333185
,0.42439336266433303
,0.17765321860405534
847077.0,0.18575898963980714
847109.0,0.6820774015140357
,0.3154833792817172
847177.0,0.2213030454851207
847278.0,0.14023105477608527
847313.0,0.14124428811250556
847327.0,0.12913969802525602
11521.0,0.776768686448419
11589.0,0.17742345251420005
471132.0,0.22775722062921194
11689.0,0.5543526878798647
,0.39126557968105374
11707.0,0.1296899214530024
11772.0,0.4041091857320543
11807.0,0.15505062000127517
,0.16491534705133207
12021.0,0.1720178368609535
12039.0,0.3140346273694267
12054.0,0.424250651005641
,0.2611250996189075
12108.0,0.1222011849965798
12122.0,0.12482549721300328
335477.0,0.6774675073649369
,0.12374400394295422
335492.0,0.295439409847101
335577.0,0.4349890344870666
335624.0,0.4141618966654468
,0.2607950833877633
472118.0,0.431380416303175
472317.0,0.689769146260854
472318.0,0.15914075522235668
472336.0,0.5161018772178859
472399.0,0.33200479864524635
472450.0,0.39947864417602524
472500.0,0.24451385394341293
,0.429122414766327
472686.0,0.19091808285088402
472703.0,0.38557133932894266
472935.0,0.538524609196693
,0.3862594349426283
473168.0,0.3841028513095113
473236.0,0.2362232443523523
,0.45295936928284947
473403.0,0.3361530153665027
,0.37465952139560565
473489.0,0.2411113978602612
473521.0,0.268593756822052
473522.0,0.35156397077467105
102620.0,0.3890390774108425
102638.0,0.4139856875273004
102670.0,0.4461595145000056
102837.0,0.441292922758086
103073.0,0.4715970589203014
103106.0,0.4292173575939746
103124.0,0.3598442810303405
103155.0,0.2881254929838037
103238.0,0.3653998356295818
103256.0,0.35674505188725764
103291.0,0.4632583873005649
,0.4366834720967806
,0.32177775261616753
103942.0,0.4317964905458478
104092.0,0.43383021439248914
,0.370041129145382
104277.0,0.29214298518575144
104310.0,0.4745186018489131
104560.0,0.41839555284773644
104577.0,0.45759684446307375
104742.0,0.3993229561138691
104759.0,0.4158605732519251
104792.0,0.4286743345174301
,0.42797663740246583
105010.0,0.4306281150612445
105095.0,0.3770788065593617
105177.0,0.33031742033152867
105178.0,0.41207454454812
105263.0,0.4294763268386054
105313.0,0.3901201805858922
105413.0,0.21686396695671226
105510.0,0.41033912321810495
105546.0,0.4102068006460109
105745.0,0.4461623767261777
105764.0,0.35253567119033313
105864.0,0.49375577350638966
105895.0,0.38841010376574037
855451.0,0.381155253756434
855569.0,0.49271982802824016
92745.0,0.45400907238437127
,0.14726650519919365
93010.0,0.060134098527241504
93013.0,0.10442730635460301
93078.0,0.7114688012413787
841567.0,0.20207963378944535
,0.06015640982030719
841685.0,0.054091847555625135
,0.04989504265539248
841849.0,0.05934728394611747
,0.7168079371075871
841885.0,0.3780500249422139
841910.0,0.3878563853984519
458683.0,0.3314620833459039
458726.0,0.387156123416087
458944.0,0.3462030818910823
,0.4026451343836683
458969.0,0.40120903371977207
461427.0,0.3970289030095448
,0.24481240337878046
720442.0,0.33759800411039065
720592.0,0.2885317510507357
720885.0,0.27613208786957233
,0.38934184149521023
721046.0,0.4150381113139412
721289.0,0.3796052994749692
721303.0,0.38026201963811845
721403.0,0.4555714826022159
721489.0,0.4306223303964578
721571.0,0.2177849982082241
721596.0,0.3297680793901265
721639.0,0.3991251135034591
,0.422761556283443
,0.3601475175752046
721946.0,0.4469679058740345
722057.0,0.3963114657510102
843721.0,0.3331945132925213
,0.2814839017210267
843832.0,0.3741050416759857
843839.0,0.4311314929945294
,0.460329563958713
844175.0,0.42320159361486803
844250.0,0.40076138847932546
844264.0,0.33949340630728414
844382.0,0.45530978924277205
,0.4455126962704199
722382.0,0.4569732122076135
722407.0,0.2622579186966523
722425.0,0.4093616180769487
722475.0,0.3528107942101528
722507.0,0.22059291659198427
722682.0,0.4118529457452473
,0.2850292046317661
722775.0,0.3547788086871895
722850.0,0.3591955611583284
722857.0,0.34867145235121627
722875.0,0.3678394621418949
722882.0,0.35483331367914306
722950.0,0.2925216792718052
723100.0,0.3053053101196216
723132.0,0.2849186229998551
723211.0,0.5216271217145734
723243.0,0.25355412646887443
723261.0,0.46650309932960854
,0.6558642066380813
723486.0,0.2555998314848495
723518.0,0.14840355893486215
,0.21468987423536418
327641.0,0.30883543500033783
,0.26334320480239815
581837.0,0.24895865167594278
582080.0,0.26281823178502556
582291.0,0.25768560781510835
582366.0,0.32507630225809264
582430.0,0.2279754356403169
582441.0,0.7421975882727934
582716.0,0.2911663536634551
582923.0,0.2839351857557571
,0.7425796174325232
847122.0,0.28480754481488246
847190.0,0.13190740934420903
847233.0,0.2515885161092333
847240.0,0.27470791933505595
847265.0,0.47801445889898725
847308.0,0.25760184728238106
11484.0,0.26481961710180923
11566.0,0.3408403100206126
11709.0,0.26051125881380083
11777.0,0.2557907514751244
11802.0,0.27392963530319286
11809.0,0.2537500899241078
12020.0,0.25028773557841044
12027.0,0.26011079661770453
12077.0,0.24891437901371785
12095.0,0.22778125952855352
,0.24681959037933907
332714.0,0.43067196334019203
332914.0,0.2635021819906372
332921.0,0.2812409089420776
332939.0,0.20941928091722306
472805.0,0.37607539290578995
472891.0,0.26439703395233993
472923.0,0.9985148415813582
472941.0,0.6633012049465922
472966.0,0.28964085315544474
473016.0,0.2606114797478394
473109.0,0.08430453382995644
,0.15083517874865354
473334.0,0.5849067398859877
730170.0,0.09256367726455247
730188.0,0.2293858600540874
730245.0,0.3201429744296554
730295.0,0.10130652463761598
730470.0,0.0937112278778615
730495.0,0.45748243077557615
730513.0,0.07647101538692573
,0.5565955947042559
730595.0,0.7404561605050768
730613.0,0.08181243812170176
730620.0,0.075707036476847
730781.0,0.5144113077469592
730813.0,0.3182112574347938
730870.0,0.48341591380189247
,0.23141565498145705
,0.42324091329704905
730974.0,0.3995861696819898
731013.0,0.0904577057011106
731038.0,0.6440954496677289
,0.09508219180355929
731331.0,0.1237734815256933
731449.0,0.7904740616376373
733335.0,0.13949285978527423
733421.0,0.08459174507388759
,0.4261245592464707
733528.0,0.4850829948049977
733546.0,0.08825571762358442
733603.0,0.24377205543233665
,0.0679593893775818
733853.0,0.08438474586123255
733871.0,0.300780183617075
733921.0,0.09023905206291381
733946.0,0.27998977950587156
734039.0,0.3364876405577094
734089.0,0.2839588436997271
734171.0,0.4201828638117472
734182.0,0.3040480023493146
734232.0,0.19795322078863084
734339.0,0.28376654234799464
,0.2852002602293471
,0.29666766371094777
,0.3089251478269102
734725.0,0.31728620978334043
200729.0,0.34145529771746364
200929.0,0.3292916224664456
200961.0,0.23370402659060435
201004.0,0.35918537122644384
,0.28168168072258326
,0.3389838179184947
201422.0,0.31406614725382126
201454.0,0.22444733733187391
201636.0,0.28126682529233066
201661.0,0.43683005798960595
201704.0,0.33853406610673215
201715.0,0.2506819899673445
201772.0,0.4934155209856302
,0.5499286203116514
201965.0,0.3148802773066626
202040.0,0.2824960212520238
202140.0,0.5934595509399136
202172.0,0.28167458355107045
202190.0,0.28099606590468945
202208.0,0.28663136201931
202390.0,0.2656341810968184
202408.0,0.2842456562999452
,0.812626287152604
202615.0,0.16410310350273913
,0.4228289532799404
202640.0,0.33034063623366555
,0.30138821221537676
202815.0,0.11135876945578388
202940.0,0.3509531846815439
,0.32502057899377634
203183.0,0.4006319119273508
203194.0,0.1222773827573011
203426.0,0.42999879312268274
203444.0,0.20721596670023668
203587.0,0.19022372559284703
203662.0,0.1164950459715334
203826.0,0.11425035832433875
203987.0,0.14212346412587343
204076.0,0.4308459110708002
204280.0,0.10203312970037846
204337.0,0.3954774237058597
,0.38698702173798705
204412.0,0.4116482216533252
204605.0,0.3812688351804122
204630.0,0.3710639598383095
204680.0,0.40027633578496397
205191.0,0.22667841056911972
,0.44099793048279595
205298.0,0.29142511296826257
205534.0,0.20030992705950237
205759.0,0.4456715856768284
,0.36190985436361095
205873.0,0.5153400248456037
205916.0,0.3983568009248201
205934.0,0.41554963015935664
205984.0,0.5034442712894311
206027.0,0.33903378351650304
206084.0,0.3316505834671169
206184.0,0.16899711978738924
,0.3645452326431193
3060.0,0.22686851705301636
3078.0,0.20264541869449362
3121.0,0.2965777040181305
3178.0,0.30839338149748896
3235.0,0.36396337394448136
3296.0,0.3092067252524069
3303.0,0.5469797753897004
,0.29591337493603775
3335.0,0.3086815810689533
3353.0,0.3380108934194424
3510.0,0.315539282694044
3578.0,0.3802643644048684
3664.0,0.3422917013463204
3696.0,0.1311176710201636
3721.0,0.30027482494260915
10.0,0.3632832170405696
752095.0,0.2986402664718902
886397.0,0.36197875518652556
946272.0,0.7051911345713272
959633.0,0.31616577872436785
460331.0,0.3187951291663132
,0.31982327928192794
4956.0,0.3390308577292514
5092.0,0.37286640218030964
5258.0,0.6516191813883939
,0.1411968904714635
5317.0,0.4782067216434423
5324.0,0.3375543746046312
5326.0,0.32620067297919303
5390.0,0.4044119193065736
,0.22830319219908826
5649.0,0.3134095131093674
5753.0,0.26756875274973396
5758.0,0.36219211580195887
,0.14341525572779848
5962.0,0.24530022993238146
,0.35124192334332605
5994.0,0.35229514051739114
6053.0,0.16945814120182526
6128.0,0.7626277152947953
6153.0,0.3028368740937772
219605.0,0.31742562088592574
219714.0,0.3171021066739977
,0.7693767033200971
220305.0,0.30659258406082157
220382.0,0.34365567315240975
220405.0,0.15347221488818424
220416.0,0.7248116285936866
220539.0,0.36324764337082444
220541.0,0.41879797026034266
220814.0,0.46748056696407686
220882.0,0.36916927342887956
220907.0,0.31214383646688815
221218.0,0.3120270555885627
,0.13941855862529942
221684.0,0.32177898554022055
221709.0,0.3454571041147666
221745.0,0.3577101618273758
221775.0,0.3175097575325802
221777.0,0.3464175817894013
222054.0,0.31443743048677053
,0.3421404021488669
222343.0,0.22032935923284916
222813.0,0.3890619167478753
222920.0,0.38089858165480983
222990.0,0.3839436422088831
223045.0,0.3871396611778321
223054.0,0.3867678024647908
223079.0,0.390762862732231
223149.0,0.3812109427485861
223156.0,0.2836947602159259
223179.0,0.3772792748785905
223213.0,0.3811188443223556
223322.0,0.38228463738296214
223656.0,0.6011319725627374
223983.0,0.23940390714798923
224224.0,0.37988620070005547
224292.0,0.11706876482339665
224326.0,0.3885568049423496
224519.0,0.3794999844004512
224694.0,0.26351718098081356
224717.0,0.21295419798100274
224887.0,0.3533994358802949
225060.0,0.38789335643775386
225096.0,0.5892497546895867
95663.0,0.32365460662305645
,0.34290026410241353
96065.0,0.3293807905542032
96067.0,0.3729407757390747
96176.0,0.3484158804689711
96197.0,0.3520063838465185
96206.0,0.2366359452722574
96231.0,0.6008737393419576
96535.0,0.3036977358539561
96710.0,0.3678144214970436
96767.0,0.20242749552752315
464216.0,0.29453106583815025
464218.0,0.4030669771053174
464284.0,0.36765187023811635
464507.0,0.3878736750890778
464541.0,0.3407835510030907
464577.0,0.11486238635145335
464584.0,0.21249525604996927
844649.0,0.270616652686984
844685.0,0.3967261675652684
844719.0,0.37110276590375146
844785.0,0.3399347251967849
844849.0,0.42106833924277776
845183.0,0.1905324412371048
845285.0,0.344490993256025
845394.0,0.4212357633352858
845417.0,0.26426934555211967
,0.4174230675921248
,0.4782486579473171
234622.0,0.36957235325077303
234679.0,0.38889331383488335
234686.0,0.40014214286427324
234688.0,0.32604958286967717
234820.0,0.4088275144648322
234881.0,0.4388479104083365
234979.0,0.39894783239988213
,0.38817817561500406
,0.41220922274088007
235488.0,0.13586804534327504
235515.0,0.40377386500006207
235522.0,0.4277937492980954
235756.0,0.42734843645145476
235781.0,0.48888623746892407
235822.0,0.4084410925479977
235883.0,0.49652795727722926
235890.0,0.3769508584746607
235992.0,0.24579078825067013
,0.3230515596283714
236358.0,0.35595455295153366
236417.0,0.6646169715637102
236451.0,0.37715897084453587
236558.0,0.41437863861968993
236583.0,0.5886722745104542
,0.4518717950088102
236626.0,0.4475558752448285
236783.0,0.5066642395314449
236994.0,0.3006965729400565
237051.0,0.3789452156572275
,0.3894829887119756
237185.0,0.4381484013903776
237285.0,0.4265999766941843
237451.0,0.4310676922385976
237594.0,0.5383224877806942
237630.0,0.37423453169229826
237728.0,0.44210795056349433
237853.0,0.45631087155914907
237894.0,0.3572272857951284
238164.0,0.4140983303462626
238221.0,0.1607959107155289
238296.0,0.3745415219310671
,0.41292056514045483
238598.0,0.16332285657096177
238630.0,0.4023849844600091
238689.0,0.4076565607929077
,0.6132830813110655
238725.0,0.40721081637935264
238832.0,0.3891842628570747
,0.270072386885512
238966.0,0.39666622769587345
97980.0,0.30512828169714656
98069.0,0.4113585226265366
239223.0,0.28109071401845703
239232.0,0.4100155899590201
239391.0,0.252708021647017
239493.0,0.4004241359496354
239800.0,0.3206338872699425
,0.43885180885886815
239891.0,0.235005471227246
239902.0,0.42025190308570953
239925.0,0.8566572626949062
240136.0,0.44752220863471376
240170.0,0.46847047218902227
240229.0,0.057781456358336585
240304.0,0.050340577697054543
240468.0,0.2971259077938407
240529.0,0.12240431071372443
240561.0,0.04926211801853573
240629.0,0.05946779222624991
240697.0,0.11204136433602663
240802.0,0.892867205278509
240936.0,0.5638247681947144
240997.0,0.27225947135439216
241061.0,0.13271304276386922
241063.0,0.30638992572416296
,0.28540927849459463
241172.0,0.17464233086144754
329514.0,0.12541209524243488
329546.0,0.5836144787124524
329682.0,0.14336603660120284
329746.0,0.7183250289791298
329939.0,0.4309235774538797
330105.0,0.13057116355663448
330114.0,0.3001272586249401
330180.0,0.8922235146105761
330375.0,0.13121229274676013
330414.0,0.17411208438804557
330418.0,0.3975711857802796
330841.0,0.1557886373090819
330877.0,0.4321285205700797
331009.0,0.14688174391278072
331084.0,0.5189509967474452
,0.36120953243971754
331352.0,0.21309200537078163
331586.0,0.1555366575459215
331713.0,0.12666322683437703
331743.0,0.12576113022912117
331752.0,0.16077701413580076
331813.0,0.12620373376210756
331843.0,0.10713230141063604
,0.35068147548090906
243778.0,0.3477173481248524
243946.0,0.12537338748379498
244003.0,0.16867627593247267
244205.0,0.3176392080206046
244439.0,0.12895424046561824
244582.0,0.14323883650881716
245016.0,0.2283282029179702
245141.0,0.4885427319128878
245241.0,0.12210778461406904
245416.0,0.18928008342263988
245507.0,0.17678367811553314
245652.0,0.12808992309354653
245752.0,0.42672510545255554
246177.0,0.12074350470679256
,0.1629925690288996
320315.0,0.8317950173576344
320456.0,0.22985761036769853
92423.0,0.2191374210199852
92498.0,0.11743541981889503
,0.4437803566230523
210320.0,0.11923658587719602
,0.11860504362379778
,0.5398518607264611
,0.12382010144735793
841426.0,0.12010394602935673
841458.0,0.13874994125782847
841533.0,0.5348905390554523
,0.12556312139612066
841708.0,0.15101475239756076
841751.0,0.6651328912688541
841801.0,0.13284980406608293
841808.0,0.1305519551148196
841844.0,0.36090863841100373
841951.0,0.10553977712746616
,0.1289202242729844
841994.0,0.1315333333356383
92170.0,0.12679448269465077
458760.0,0.18754399015034054
458792.0,0.18359640860650234
458860.0,0.12842860722181296
458885.0,0.120701179823368
461307.0,0.18209895295192963
461382.0,0.1722254917754671
461493.0,0.13715398367144396
720015.0,0.18241780943256394
720383.0,0.1354552386959032
720551.0,0.2528749682636667
720862.0,0.7471657968609882
721012.0,0.14683286087048983
721030.0,0.19528145311208198
721044.0,0.3596620438132727
721119.0,0.2939065828981455
721162.0,0.29697707308203386
721187.0,0.5664930325566225
,0.13572934482370044
,0.17557238921029333
721405.0,0.13545397527482522
843730.0,0.22594490459186914
843873.0,0.12654151738227862
,0.15673738006881413
844066.0,0.2626396073260569
,0.1364620795785492
,0.38244729677053585
844241.0,0.3819207165031795
844391.0,0.42014968401561004
721480.0,0.37348690655929767
,0.28640707823662265
721812.0,0.37007955203672793
,0.3745997814739266
721862.0,0.7409086984741531
721912.0,0.3775369244072905
721937.0,0.4013199907738718
722116.0,0.3636091764862194
722166.0,0.36869917965042687
722173.0,0.3644058785548305
722291.0,0.37582062045390574
722373.0,0.38596682682744105
722405.0,0.38176705972905206
722509.0,0.31213750077411306
,0.36713880021618045
722523.0,0.603168165782407
722609.0,0.05728712701794368
722977.0,0.10304055767701231
327618.0,0.062498417911582754
327825.0,0.09017425861389465
581839.0,0.11683710049264197
582071.0,0.07473946284355144
582082.0,0.08044160213603037
582114.0,0.07965392790787836
582182.0,0.5821956644098178
582207.0,0.07234821414542592
,0.11470868982302992
582307.0,0.276997757729587
582382.0,0.3732848485414453
582600.0,0.4283586297998228
582675.0,0.22443787671208507
582839.0,0.43792002440446
582850.0,0.3787108338744985
582864.0,0.41013111642283007
632561.0,0.4327542228585894
632604.0,0.45904342919645325
,0.43080089906873886
847031.0,0.4093462367745455
,0.43581325282590844
847092.0,0.4530540919203532
847106.0,0.43473179912627435
847131.0,0.5162742610979398
847199.0,0.41257873159822833
847292.0,0.4293235418820556
847299.0,0.37583912369087663
,0.436279349882002
11700.0,0.46910400267664154
11750.0,0.4232868023267587
11793.0,0.38072916155815
11825.0,0.4939769418858586
11836.0,0.3745468793873045
11875.0,0.386907460007736
11900.0,0.5349428565746056
12000.0,0.6901127687252631
12036.0,0.3815258659580614
12061.0,0.4034550043647544
100794.0,0.22657068886486306
100894.0,0.3612879676418556
100919.0,0.37197361110817423
100930.0,0.40086274378870357
100987.0,0.2319267289198295
101130.0,0.3902853751254958
101148.0,0.40202901388676315
101287.0,0.3991659505110237
101355.0,0.3998025129287265
101523.0,0.376725754811614
101880.0,0.27494787530354076
101980.0,0.367838174996117
102216.0,0.3657589239538957
102248.0,0.3702740981715837
102359.0,0.39138697161569835
102391.0,0.3867565286811601
102484.0,0.22474949989336945
,0.36506175146739295
102559.0,0.4732954999913451
102634.0,0.3552054158714847
102734.0,0.4001291026290973
102791.0,0.42197160673828066
102902.0,0.4777073421163012
102941.0,0.3844457810123448
102952.0,0.36815844362339545
103002.0,0.3715733134018364
103041.0,0.4052372604039229
,0.3875083633944759
103220.0,0.37550764521983143
103227.0,0.3880080728696278
103252.0,0.37457197682312343
103309.0,0.37782832867655225
103588.0,0.34805513501573215
103727.0,0.2077150858371666
103970.0,0.27645921998727213
104138.0,0.38658230796289333
104220.0,0.11604095350390375
104438.0,0.09909804195308698
104445.0,0.08946835498147346
104506.0,0.9427361914467098
,0.5713250793649921
104588.0,0.0894707853358107
104913.0,0.1505950681060432
104931.0,0.13538131500910153
105063.0,0.039941035955266366
105242.0,0.09238128075611528
,0.08587454927008337
105342.0,0.0723140645809088
105406.0,0.042697401564368284
105467.0,0.06169798881522995
105660.0,0.4082249168976491
105835.0,0.3875184072286285
106067.0,0.38682522248037704
106110.0,0.3740699253410894
106178.0,0.42953053891658916
106285.0,0.3712150047671228
,0.3749805780328902
106528.0,0.4689146582338347
